55,21,CG,8:45,10:25,-T-J---,2015-03-27 23:42:33.216219,2015-03-27 23:42:33.216219
56,21,CH,8:45,10:25,-T-J---,2015-03-27 23:42:33.219135,2015-03-27 23:42:33.219135
57,22,PA,10:45,12:25,M------,2015-03-27 23:42:33.221786,2015-03-27 23:42:33.221786
58,22,PB,10:45,12:25,M------,2015-03-27 23:42:33.224372,2015-03-27 23:42:33.224372
59,23,QA,10:45,12:25,M------,2015-03-27 23:42:33.226825,2015-03-27 23:42:33.226825
60,23,QB,10:45,12:25,M------,2015-03-27 23:42:33.229441,2015-03-27 23:42:33.229441
61,24,JA,17:45,19:25,M------,2015-03-27 23:42:33.232109,2015-03-27 23:42:33.232109
62,24,JB,19:40,21:20,M------,2015-03-27 23:42:33.234941,2015-03-27 23:42:33.234941
63,24,JC,13:15,15:05,M------,2015-03-27 23:42:33.237465,2015-03-27 23:42:33.237465
64,25,RA,14:15,15:55,----F--,2015-03-27 23:42:33.239911,2015-03-27 23:42:33.239911
65,25,RB,14:15,15:55,----F--,2015-03-27 23:42:33.242424,2015-03-27 23:42:33.242424
66,25,RC,14:15,15:55,----F--,2015-03-27 23:42:33.244542,2015-03-27 23:42:33.244542
67,26,SA,8:20,10:00,M------,2015-03-27 23:42:33.246749,2015-03-27 23:42:33.246749
68,26,SB,13:15,14:55,--W----,2015-03-27 23:42:33.248944,2015-03-27 23:42:33.248944
69,26,SC,8:20,10:00,M------,2015-03-27 23:42:33.251283,2015-03-27 23:42:33.251283
70,27,TA,9:45,11:25,---J---,2015-03-27 23:42:33.253681,2015-03-27 23:42:33.253681
71,27,TB,9:45,11:25,---J---,2015-03-27 23:42:33.256183,2015-03-27 23:42:33.256183
72,27,TC,9:45,11:25,---J---,2015-03-27 23:42:33.258729,2015-03-27 23:42:33.258729
73,28,UA,9:45,11:25,M------,2015-03-27 23:42:33.261243,2015-03-27 23:42:33.261243
74,28,UB,13:15,14:55,M------,2015-03-27 23:42:33.264264,2015-03-27 23:42:33.264264
75,28,UC,9:45,11:25,M------,2015-03-27 23:42:33.266877,2015-03-27 23:42:33.266877
76,29,VA,8:20,10:00,M------,2015-03-27 23:42:33.269160,2015-03-27 23:42:33.269160
77,29,VB,8:20,10:00,M------,2015-03-27 23:42:33.271470,2015-03-27 23:42:33.271470
78,29,VC,8:20,10:00,M------,2015-03-27 23:42:33.274265,2015-03-27 23:42:33.274265
79,30,XA,14:15,15:55,----F--,2015-03-27 23:42:33.276807,2015-03-27 23:42:33.276807
80,30,XB,14:15,15:55,----F--,2015-03-27 23:42:33.279231,2015-03-27 23:42:33.279231
81,30,XC,14:15,15:55,----F--,2015-03-27 23:42:33.281935,2015-03-27 23:42:33.281935
82,31,TA,13:15,14:55,----F--,2015-03-27 23:42:33.284274,2015-03-27 23:42:33.284274
83,31,TB,13:15,14:55,----F--,2015-03-27 23:42:33.286596,2015-03-27 23:42:33.286596
84,32,VA,8:25,10:05,M------,2015-03-27 23:42:33.288694,2015-03-27 23:42:33.288694
85,32,VB,8:25,10:05,M------,2015-03-27 23:42:33.291625,2015-03-27 23:42:33.291625
86,33,XA,17:45,19:25,---J---,2015-03-27 23:42:33.293987,2015-03-27 23:42:33.293987
87,33,XB,17:45,19:25,--W----,2015-03-27 23:42:33.296902,2015-03-27 23:42:33.296902
88,34,YA,20:30,22:10,-T-----,2015-03-27 23:42:33.299275,2015-03-27 23:42:33.299275
89,34,YB,20:30,22:10,-T-----,2015-03-27 23:42:33.301402,2015-03-27 23:42:33.301402
90,35,JA,13:45,15:25,----F--,2015-03-27 23:42:33.303541,2015-03-27 23:42:33.303541
91,35,JB,13:45,15:25,----F--,2015-03-27 23:42:33.305469,2015-03-27 23:42:33.305469
92,36,LA,17:45,19:25,----F--,2015-03-27 23:42:33.308508,2015-03-27 23:42:33.308508
93,36,LB,17:45,19:25,----F--,2015-03-27 23:42:33.310646,2015-03-27 23:42:33.310646
94,37,AE,16:40,18:20,-T-J---,2015-03-27 23:42:33.312937,2015-03-27 23:42:33.312937
95,37,AF,13:00,14:40,-T-J---,2015-03-27 23:42:33.318988,2015-03-27 23:42:33.318988
96,37,AG,16:40,18:20,-T-J---,2015-03-27 23:42:33.324931,2015-03-27 23:42:33.324931
97,38,TA,11:45,13:25,--W----,2015-03-27 23:42:33.327401,2015-03-27 23:42:33.327401
98,38,TB,10:05,11:45,--W----,2015-03-27 23:42:33.330049,2015-03-27 23:42:33.330049
99,39,VA,14:45,16:25,--W----,2015-03-27 23:42:33.333508,2015-03-27 23:42:33.333508
100,39,VB,11:45,13:25,M------,2015-03-27 23:42:33.336044,2015-03-27 23:42:33.336044
101,40,XA,11:45,13:25,M------,2015-03-27 23:42:33.338407,2015-03-27 23:42:33.338407
102,40,XB,14:45,16:25,--W----,2015-03-27 23:42:33.341177,2015-03-27 23:42:33.341177
103,41,TE,20:30,22:10,---J---,2015-03-27 23:42:33.343624,2015-03-27 23:42:33.343624
104,41,TF,10:05,11:45,--W----,2015-03-27 23:42:33.345947,2015-03-27 23:42:33.345947
105,42,AE,16:30,18:20,M-W----,2015-03-27 23:42:33.348192,2015-03-27 23:42:33.348192
106,42,AF,16:30,18:20,M-W----,2015-03-27 23:42:33.350215,2015-03-27 23:42:33.350215
107,43,AG,16:30,18:20,M-W----,2015-03-27 23:42:33.352680,2015-03-27 23:42:33.352680
108,44,MA,13:15,15:05,----F--,2015-03-27 23:42:33.354792,2015-03-27 23:42:33.354792
109,44,MB,13:15,15:05,M------,2015-03-27 23:42:33.357040,2015-03-27 23:42:33.357040
110,45,TA,14:45,16:35,M------,2015-03-27 23:42:33.359400,2015-03-27 23:42:33.359400
111,45,TB,16:15,18:05,----F--,2015-03-27 23:42:33.361540,2015-03-27 23:42:33.361540
112,46,VA,14:45,16:35,-T-----,2015-03-27 23:42:33.364139,2015-03-27 23:42:33.364139
113,46,VB,15:15,17:05,----F--,2015-03-27 23:42:33.366379,2015-03-27 23:42:33.366379
114,47,XA,16:15,18:05,----F--,2015-03-27 23:42:33.368708,2015-03-27 23:42:33.368708
115,47,XB,14:45,16:30,----F--,2015-03-27 23:42:33.371071,2015-03-27 23:42:33.371071
116,48,LA,17:45,19:35,M------,2015-03-27 23:42:33.373610,2015-03-27 23:42:33.373610
117,48,LB,17:45,19:35,M------,2015-03-27 23:42:33.376201,2015-03-27 23:42:33.376201
118,54,VA,12:00,12:50,-T-----,2015-03-27 23:42:33.378405,2015-03-27 23:42:33.378405
119,54,VB,12:00,12:50,---J---,2015-03-27 23:42:33.380472,2015-03-27 23:42:33.380472
120,50,CE,13:40,15:20,-T-J---,2015-03-27 23:42:33.382494,2015-03-27 23:42:33.382494
121,50,CF,13:40,15:20,-T-J---,2015-03-27 23:42:33.384557,2015-03-27 23:42:33.384557
122,50,CG,13:40,15:20,-T-J---,2015-03-27 23:42:33.387117,2015-03-27 23:42:33.387117
123,51,MA,16:15,17:55,----F--,2015-03-27 23:42:33.389217,2015-03-27 23:42:33.389217
124,51,MB,16:15,17:55,----F--,2015-03-27 23:42:33.391666,2015-03-27 23:42:33.391666
125,51,MC,11:45,13:25,----F--,2015-03-27 23:42:33.394038,2015-03-27 23:42:33.394038
126,53,TA,11:45,13:25,----F--,2015-03-27 23:42:33.396916,2015-03-27 23:42:33.396916
127,53,TB,16:15,17:55,----F--,2015-03-27 23:42:33.399582,2015-03-27 23:42:33.399582
128,53,TA,11:45,13:25,----F--,2015-03-27 23:42:33.402027,2015-03-27 23:42:33.402027
129,53,TB,11:45,13:25,----F--,2015-03-27 23:42:33.404458,2015-03-27 23:42:33.404458
130,54,VA,11:45,13:25,----F--,2015-03-27 23:42:33.406752,2015-03-27 23:42:33.406752
131,54,VB,11:45,13:25,----F--,2015-03-27 23:42:33.409118,2015-03-27 23:42:33.409118
132,55,XE,15:30,17:10,----F--,2015-03-27 23:42:33.411532,2015-03-27 23:42:33.411532
133,55,XF,15:30,17:10,----F--,2015-03-27 23:42:33.413848,2015-03-27 23:42:33.413848
134,56,FA,14:15,16:05,---J---,2015-03-27 23:42:33.416116,2015-03-27 23:42:33.416116
135,56,FB,14:15,16:05,-T-----,2015-03-27 23:42:33.418270,2015-03-27 23:42:33.418270
136,57,UA,11:45,13:35,--W----,2015-03-27 23:42:33.420722,2015-03-27 23:42:33.420722
137,57,UB,11:45,13:35,----F--,2015-03-27 23:42:33.423034,2015-03-27 23:42:33.423034
138,71,AE,16:15,18:05,---J---,2015-03-27 23:42:33.425582,2015-03-27 23:42:33.425582
139,71,AF,16:15,18:05,-T-----,2015-03-27 23:42:33.427747,2015-03-27 23:42:33.427747
140,71,AG,16:15,18:05,---J---,2015-03-27 23:42:33.429781,2015-03-27 23:42:33.429781
141,71,AH,16:15,18:05,-T-----,2015-03-27 23:42:33.432257,2015-03-27 23:42:33.432257
142,67,AI,18:30,20:20,M------,2015-03-27 23:42:33.434314,2015-03-27 23:42:33.434314
143,67,AJ,18:30,20:20,--W----,2015-03-27 23:42:33.436291,2015-03-27 23:42:33.436291
144,67,AK,16:15,18:05,M------,2015-03-27 23:42:33.438405,2015-03-27 23:42:33.438405
145,67,AL,16:15,18:05,--W----,2015-03-27 23:42:33.440589,2015-03-27 23:42:33.440589
146,60,GA,17:45,18:35,-T-----,2015-03-27 23:42:33.443011,2015-03-27 23:42:33.443011
147,60,GB,18:45,19:35,-T-----,2015-03-27 23:42:33.445162,2015-03-27 23:42:33.445162
148,60,GC,17:45,18:35,-T-----,2015-03-27 23:42:33.447142,2015-03-27 23:42:33.447142
149,60,GD,18:45,19:35,---J---,2015-03-27 23:42:33.449229,2015-03-27 23:42:33.449229
150,61,HA,17:45,18:35,---J---,2015-03-27 23:42:33.451307,2015-03-27 23:42:33.451307
151,61,HB,19:45,20:35,---J---,2015-03-27 23:42:33.453777,2015-03-27 23:42:33.453777
152,61,HC,19:45,20:35,-T-----,2015-03-27 23:42:33.455977,2015-03-27 23:42:33.455977
153,61,HD,19:45,20:35,-T-----,2015-03-27 23:42:33.458422,2015-03-27 23:42:33.458422
154,62,FA,17:45,18:35,M------,2015-03-27 23:42:33.460564,2015-03-27 23:42:33.460564
155,62,FB,18:45,19:35,M------,2015-03-27 23:42:33.462614,2015-03-27 23:42:33.462614
156,62,FC,17:45,18:35,M------,2015-03-27 23:42:33.465380,2015-03-27 23:42:33.465380
157,62,FD,18:45,19:35,--W----,2015-03-27 23:42:33.467501,2015-03-27 23:42:33.467501
158,63,IA,17:45,18:35,--W----,2015-03-27 23:42:33.469603,2015-03-27 23:42:33.469603
159,63,IB,18:45,19:35,--W----,2015-03-27 23:42:33.471666,2015-03-27 23:42:33.471666
160,63,IC,17:45,18:35,--W----,2015-03-27 23:42:33.473797,2015-03-27 23:42:33.473797
161,63,ID,18:45,19:35,M------,2015-03-27 23:42:33.476429,2015-03-27 23:42:33.476429
162,64,RA,17:45,18:35,-T-----,2015-03-27 23:42:33.478477,2015-03-27 23:42:33.478477
163,64,RB,17:45,18:35,-T-----,2015-03-27 23:42:33.480449,2015-03-27 23:42:33.480449
164,64,RC,18:45,19:35,---J---,2015-03-27 23:42:33.482429,2015-03-27 23:42:33.482429
165,64,RD,18:45,19:35,---J---,2015-03-27 23:42:33.484505,2015-03-27 23:42:33.484505
166,65,SA,17:45,18:35,---J---,2015-03-27 23:42:33.486936,2015-03-27 23:42:33.486936
167,65,SB,17:45,18:35,---J---,2015-03-27 23:42:33.489905,2015-03-27 23:42:33.489905
168,65,SC,18:45,19:35,-T-----,2015-03-27 23:42:33.492196,2015-03-27 23:42:33.492196
169,65,SD,18:45,19:35,-T-----,2015-03-27 23:42:33.494473,2015-03-27 23:42:33.494473
170,71,AE,16:40,18:20,M-W----,2015-03-27 23:42:33.496884,2015-03-27 23:42:33.496884
171,71,AF,8:45,10:25,-T-J---,2015-03-27 23:42:33.499241,2015-03-27 23:42:33.499241
172,67,AG,8:45,10:25,-T-J---,2015-03-27 23:42:33.501499,2015-03-27 23:42:33.501499
173,67,AH,16:40,18:20,M-W----,2015-03-27 23:42:33.503652,2015-03-27 23:42:33.503652
174,68,TA,8:30,10:10,-T-----,2015-03-27 23:42:33.505747,2015-03-27 23:42:33.505747
175,68,TB,8:30,10:10,---J---,2015-03-27 23:42:33.507908,2015-03-27 23:42:33.507908
176,74,XA,8:30,10:10,-T-----,2015-03-27 23:42:33.510315,2015-03-27 23:42:33.510315
177,74,XB,8:30,10:10,---J---,2015-03-27 23:42:33.512787,2015-03-27 23:42:33.512787
